Pais,Mes,Anio,Tipo_de_evento,Muertos
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Argentina,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Ecuador,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Chile,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Chile,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Ecuador,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Ecuador,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,1
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Ecuador,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,1
Brazil,2018-03-01,2018,Disturbios,1
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Chile,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Disturbios,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,1
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Ecuador,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,1
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Peru,2018-03-01,2018,Protestas,0
Colombia,2018-03-01,2018,Protestas,0
Colombia,2018-03-01,2018,Protestas,0
Colombia,2018-03-01,2018,Protestas,0
Bolivia,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Disturbios,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Protestas,0
Argentina,2018-03-01,2018,Protestas,0
Venezuela,2018-03-01,2018,Protestas,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
Brazil,2018-03-01,2018,Disturbios,0
